lulc_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
5,0.2576,0.1932,0.18810000000000002,0.2021,0.12954158,3.9787292e-07,6.036115e-06,0.3315,0.3719,0.3078,0.2553,0.0726,0.23140000000000002,0.29910000000000003,0.33180000000000004,-0.20729554814669546,-0.0225145459144953,-0.4430379746835443,0.14285714285714282,0.44808906117986186,0.14285714285714282,-0.12073091146399825,0.9307273626917368,0.9736024844720498,0.8294346978557505,1.1132238547968885,0.089967027790862,0.08878669968164135,-0.08878669968164135,0.0031312905390293274,-0.09092500000000003,-0.025036390000000006,-1545595.0,4249385.0
5,0.32480000000000003,0.2404,0.256,0.2592,0.15566906,3.2228527e-07,6.739026e-06,0.38430000000000003,0.3657,0.321,0.2797,0.0767,0.2464,0.3441,0.3834,-0.10651499482936921,-0.03763010408326658,-0.5389239555154794,0.1493276716206653,0.6746931067044382,0.1493276716206653,-0.11232876712328774,0.9876543209876544,1.064891846921797,0.8713395638629283,1.3181818181818183,0.012325390304026304,-0.00588417466707963,0.00588417466707963,-0.05513670633118355,0.005224999999999813,-0.0026742500000000655,-1545555.0,4248885.0
5,0.3231,0.21380000000000002,0.22740000000000002,0.2386,0.08847662,2.3923815e-07,3.6830922e-06,0.3688,0.3851,0.2952,0.2399,0.08080000000000001,0.20620000000000002,0.315,0.3573,-0.10603222180591983,-0.05481874447391686,-0.47566515249837765,0.2035760849320171,0.6596512661039539,0.2035760849320171,-0.15043617589460564,0.953059513830679,1.0636108512628626,0.8126693766937669,1.5669253152279339,-0.018095238095238084,-0.04512372634643373,0.04512372634643373,-0.09639514041027683,-0.04357500000000003,-0.01044680000000004,-1543045.0,4249005.0
5,0.2209,0.2212,0.2541,0.2393,0.060976304,1.2368858e-07,3.0517233e-06,0.2576,0.3052,0.2742,0.23920000000000002,0.0984,0.189,0.23770000000000002,0.2548,-0.06796494644595907,-0.039305103148751366,-0.4417021276595745,-0.0006785795068988797,0.5153732388884563,-0.0006785795068988797,0.039982616253802686,1.0618470539072293,1.1487341772151898,0.8723559445660103,1.168783068783069,-0.07849829351535838,0.1076550191880428,-0.1076550191880428,-0.015608295916185531,0.16949999999999998,0.009679049999999918,-1543065.0,4249185.0
5,0.3178,0.1283,0.13440000000000002,0.1521,0.06359557,1.178205e-07,3.6615647e-06,0.36150000000000004,0.3629,0.2218,0.14850000000000002,0.051800000000000006,0.1395,0.2894,0.3423,-0.1864134795399839,-0.08487874465049934,-0.44360902255639095,0.42479264738847794,0.6170804001482032,0.42479264738847794,-0.35262821876995104,0.8836291913214991,1.047544816835542,0.6695220919747521,2.2781362007168457,0.041822255414488474,-0.17790956263899188,0.17790956263899188,-0.2406035665294924,-0.2576250000000001,-0.03183368,-1543115.0,4248965.0
5,0.30310000000000004,0.1405,0.1341,0.1542,0.10935561,6.4797996e-07,6.0192488e-06,0.3486,0.3553,0.2449,0.1753,0.06720000000000001,0.1638,0.28900000000000003,0.33480000000000004,-0.22726133801052367,-0.04648795385137424,-0.33233979135618474,0.36654643823264205,0.541281185600912,0.36654643823264205,-0.32560682265471247,0.8696498054474707,0.9544483985765123,0.7158023683135974,1.8504273504273507,0.07656917515609592,-0.10620437956204384,0.10620437956204384,-0.16122177954847275,-0.258575,-0.03516652000000001,-1543165.0,4249195.0
5,0.2399,0.18610000000000002,0.2051,0.2053,0.06380454,1.0152757e-07,3.2241194e-06,0.3144,0.3317,0.2651,0.2043,0.08320000000000001,0.1801,0.2706,0.3075,-0.12712585034013602,-0.04905467552376084,-0.4228234477974332,0.12629107981220652,0.5055300947143294,0.12629107981220652,-0.07771787960467204,0.9990258158792011,1.1020956475013433,0.7706525839305922,1.3320377568017767,-0.016384489350081934,0.049900990099009904,-0.049900990099009904,-0.06535791237730426,0.011924999999999963,-0.004643930000000032,-1543045.0,4249215.0
5,0.30610000000000004,0.2034,0.229,0.22740000000000002,0.10191792,4.9013795e-07,5.3536005e-06,0.3497,0.3644,0.2461,0.17120000000000002,0.0575,0.16110000000000002,0.2857,0.32980000000000004,-0.039493136219640956,-0.055710306406685284,-0.5986038394415357,0.20157016683022577,0.6944993819530285,0.20157016683022577,-0.14751640112464856,1.0070360598065082,1.1258603736479844,0.6956521739130436,1.9000620732464308,-0.11604938271604931,-0.10865628395508878,0.10865628395508878,-0.1764317907002308,0.0119999999999999,0.01650425999999998,-1542985.0,4249025.0
5,0.2649,0.1607,0.161,0.1696,0.08274915,1.8146038e-07,4.230995e-06,0.3141,0.3492,0.2726,0.231,0.0663,0.2101,0.28190000000000004,0.3103,-0.2329262777023971,-0.026945201332122283,-0.41663000439947206,0.24483082706766918,0.49094557556773677,0.24483082706766918,-0.21933256616800925,0.9492924528301887,1.0018668326073428,0.8473954512105649,1.2608281770585437,0.1332254584681769,0.014325581395348806,-0.014325581395348806,-0.04182974559686889,-0.1635000000000002,-0.03211676999999994,-1542945.0,4248875.0
5,0.3139,0.0634,0.0567,0.0776,0.058847666,1.1993646e-07,3.6694305e-06,0.3438,0.3341,0.20320000000000002,0.14020000000000002,0.054200000000000005,0.1313,0.27090000000000003,0.328,-0.4472934472934473,-0.10070921985815605,-0.022542831379621237,0.6639279088258679,0.5684173200425515,0.6639279088258679,-0.6035759897828863,0.7306701030927835,0.8943217665615142,0.6899606299212598,2.390708301599391,0.3487416538263996,-0.2140785147940437,0.2140785147940437,-0.2908394287704633,-0.4898999999999999,-0.07498453,-1542915.0,4248825.0
